mode,year,month,start_station_id,start_station_name,station_lat,station_lng,exposure_trips,crash_count,risk_rate_per_100k_trips,risk_rate_ci_low,risk_rate_ci_high,risk_proxy_available,credibility_flag,exposure_pct,risk_pct,axa_priority_score,prevention_hotspot,product_hotspot,acquisition_hotspot,exposure_index_pct,eb_risk_rate_per_100k_trips,risk_index_pct,expected_incidents_proxy,scoring_strategy
jc,2020,3,3185,City Hall,40.7177325,-74.043845,1076,0,0.0,0.0,342.8326630217412,False,insufficient_data,0.8163265306122449,0.0,0.8163265306122449,False,True,True,81.63265306122449,,,,exposure_only_no_risk_signal
jc,2023,1,HB402,Madison St & 1 St,40.73878842115972,-74.03927915430995,1797,0,0.0,0.0,205.27988058508265,False,insufficient_data,0.8148148148148148,0.0,0.8148148148148148,False,True,True,81.48148148148148,,,,exposure_only_no_risk_signal
jc,2023,2,HB607,Hudson St & 4 St,40.74095880651095,-74.02859339602614,1576,0,0.0,0.0,234.0659552102751,False,insufficient_data,0.8148148148148148,0.0,0.8148148148148148,False,True,True,81.48148148148148,,,,exposure_only_no_risk_signal
jc,2025,12,JC105,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,1441,0,0.0,0.0,255.99441041734457,False,insufficient_data,0.8148148148148148,0.0,0.8148148148148148,False,True,True,81.48148148148148,,,,exposure_only_no_risk_signal
jc,2020,8,3195,Sip Ave,40.73089709786179,-74.06391263008118,3059,0,0.0,0.0,120.59102497920678,False,insufficient_data,0.8125,0.0,0.8125,False,True,True,81.25,,,,exposure_only_no_risk_signal
jc,2020,6,3184,Paulus Hook,40.7141454,-74.0335519,2279,0,0.0,0.0,161.8639514749423,False,insufficient_data,0.8125,0.0,0.8125,False,True,True,81.25,,,,exposure_only_no_risk_signal
jc,2019,6,3185,City Hall,40.7177325,-74.043845,2236,0,0.0,0.0,164.97671977253736,False,insufficient_data,0.8125,0.0,0.8125,False,True,True,81.25,,,,exposure_only_no_risk_signal
jc,2019,4,3211,Newark Ave,40.72152515,-74.046304543,1790,0,0.0,0.0,206.08265106781764,False,insufficient_data,0.8125,0.0,0.8125,False,True,True,81.25,,,,exposure_only_no_risk_signal
jc,2020,5,3267,Morris Canal,40.7124188237569,-74.03852552175522,1511,0,0.0,0.0,244.13497379973103,False,insufficient_data,0.8125,0.0,0.8125,False,True,True,81.25,,,,exposure_only_no_risk_signal
jc,2019,3,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,1154,0,0.0,0.0,319.66026465458714,False,insufficient_data,0.8125,0.0,0.8125,False,True,True,81.25,,,,exposure_only_no_risk_signal
jc,2019,12,3187,Warren St,40.7211236,-74.03805095,1084,0,0.0,0.0,340.3025326673372,False,insufficient_data,0.8125,0.0,0.8125,False,True,True,81.25,,,,exposure_only_no_risk_signal
jc,2019,1,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,1029,0,0.0,0.0,358.491686502812,False,insufficient_data,0.8125,0.0,0.8125,False,True,True,81.25,,,,exposure_only_no_risk_signal
jc,2019,2,3209,Brunswick St,40.7241765,-74.0506564,964,0,0.0,0.0,382.6638437877526,False,insufficient_data,0.8125,0.0,0.8125,False,True,True,81.25,,,,exposure_only_no_risk_signal
jc,2020,12,3185,City Hall,40.7177325,-74.043845,746,0,0.0,0.0,494.4878624817608,False,insufficient_data,0.8125,0.0,0.8125,False,True,True,81.25,,,,exposure_only_no_risk_signal
jc,2020,4,3202,Newport PATH,40.7272235,-74.0337589,524,0,0.0,0.0,703.9846286476976,False,insufficient_data,0.8125,0.0,0.8125,False,True,True,81.25,,,,exposure_only_no_risk_signal
jc,2025,6,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,3244,0,0.0,0.0,113.71391658797582,False,insufficient_data,0.8117647058823529,0.0,0.8117647058823529,False,True,True,81.17647058823529,,,,exposure_only_no_risk_signal
jc,2023,9,HB202,14 St Ferry - 14 St & Shipyard Ln,40.75278794823628,-74.02438055832428,3177,0,0.0,0.0,116.11203821573608,False,insufficient_data,0.8117647058823529,0.0,0.8117647058823529,False,True,True,81.17647058823529,,,,exposure_only_no_risk_signal
jc,2025,1,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,1557,0,0.0,0.0,236.92225138817824,False,insufficient_data,0.8117647058823529,0.0,0.8117647058823529,False,True,True,81.17647058823529,,,,exposure_only_no_risk_signal
jc,2025,7,HB105,City Hall - Washington St & 1 St,40.73736,-74.03097,3556,0,0.0,0.0,103.73676755101054,False,insufficient_data,0.8095238095238095,0.0,0.8095238095238095,False,True,True,80.95238095238095,,,,exposure_only_no_risk_signal
jc,2025,5,JC052,Liberty Light Rail,40.7112423,-74.0557013,3156,0,0.0,0.0,116.88464683504232,False,insufficient_data,0.8095238095238095,0.0,0.8095238095238095,False,True,True,80.95238095238095,,,,exposure_only_no_risk_signal
jc,2025,9,JC052,Liberty Light Rail,40.7112423,-74.0557013,3521,0,0.0,0.0,104.7679481429689,False,insufficient_data,0.8085106382978722,0.0,0.8085106382978722,False,True,True,80.85106382978722,,,,exposure_only_no_risk_signal
jc,2025,10,HB612,Newark St & Washington St,40.73681,-74.0309,3259,0,0.0,0.0,113.19053249812627,False,insufficient_data,0.8085106382978722,0.0,0.8085106382978722,False,True,True,80.85106382978722,,,,exposure_only_no_risk_signal
jc,2025,11,HB505,Willow Ave & 12 St,40.7518674823282,-74.03037697076797,2405,0,0.0,0.0,153.38376108581852,False,insufficient_data,0.8085106382978722,0.0,0.8085106382978722,False,True,True,80.85106382978722,,,,exposure_only_no_risk_signal
jc,2023,8,JC052,Liberty Light Rail,40.71130474187888,-74.05562939606779,3762,0,0.0,0.0,98.05633849319338,False,insufficient_data,0.8072289156626506,0.0,0.8072289156626506,False,True,True,80.72289156626506,,,,exposure_only_no_risk_signal
jc,2023,10,HB303,Clinton St & 7 St,40.74535506746219,-74.03341849095082,3280,0,0.0,0.0,112.46583701566875,False,insufficient_data,0.8072289156626506,0.0,0.8072289156626506,False,True,True,80.72289156626506,,,,exposure_only_no_risk_signal
jc,2025,4,HB202,14 St Ferry - 14 St & Shipyard Ln,40.75296063046496,-74.02435272932053,2602,0,0.0,0.0,141.7709244471151,False,insufficient_data,0.8072289156626506,0.0,0.8072289156626506,False,True,True,80.72289156626506,,,,exposure_only_no_risk_signal
jc,2023,11,HB303,Clinton St & 7 St,40.74541497730672,-74.03333858249813,2480,0,0.0,0.0,148.74513927878772,False,insufficient_data,0.8072289156626506,0.0,0.8072289156626506,False,True,True,80.72289156626506,,,,exposure_only_no_risk_signal
jc,2025,3,HB602,Stevens - River Ter & 6 St,40.74313282710551,-74.02698867022991,2386,0,0.0,0.0,154.60517410368547,False,insufficient_data,0.8072289156626506,0.0,0.8072289156626506,False,True,True,80.72289156626506,,,,exposure_only_no_risk_signal
jc,2023,12,HB402,Madison St & 1 St,40.738784162219616,-74.0392570336498,1958,0,0.0,0.0,188.40038070040526,False,insufficient_data,0.8072289156626506,0.0,0.8072289156626506,False,True,True,80.72289156626506,,,,exposure_only_no_risk_signal
jc,2025,2,HB305,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,1422,0,0.0,0.0,259.4148701908534,False,insufficient_data,0.8072289156626506,0.0,0.8072289156626506,False,True,True,80.72289156626506,,,,exposure_only_no_risk_signal
jc,2025,8,JC006,Warren St,40.7211236,-74.03805095,3681,0,0.0,0.0,100.21405743314142,False,insufficient_data,0.8068181818181818,0.0,0.8068181818181818,False,True,True,80.68181818181817,,,,exposure_only_no_risk_signal
jc,2025,12,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,1431,0,0.0,0.0,257.78333012675995,False,insufficient_data,0.8055555555555556,0.0,0.8055555555555556,False,True,True,80.55555555555556,,,,exposure_only_no_risk_signal
jc,2023,7,HB203,Bloomfield St & 15 St,40.75440550057122,-74.02663458264895,3555,0,0.0,0.0,103.76594807634137,False,insufficient_data,0.804878048780488,0.0,0.804878048780488,False,True,True,80.48780487804879,,,,exposure_only_no_risk_signal
jc,2023,5,JC104,Harborside,40.719255145588775,-74.0342335991266,3278,0,0.0,0.0,112.53445558614811,False,insufficient_data,0.804878048780488,0.0,0.804878048780488,False,True,True,80.48780487804879,,,,exposure_only_no_risk_signal
jc,2023,6,JC104,Harborside,40.71926531487657,-74.03424004919871,3219,0,0.0,0.0,114.59706288020922,False,insufficient_data,0.804878048780488,0.0,0.804878048780488,False,True,True,80.48780487804879,,,,exposure_only_no_risk_signal
jc,2023,4,HB603,8 St & Washington St,40.74598451595325,-74.02817736108007,2652,0,0.0,0.0,139.09801863174718,False,insufficient_data,0.804878048780488,0.0,0.804878048780488,False,True,True,80.48780487804879,,,,exposure_only_no_risk_signal
jc,2023,3,JC013,Marin Light Rail,40.71458551393568,-74.04281464125887,1908,0,0.0,0.0,193.33749759506998,False,insufficient_data,0.804878048780488,0.0,0.804878048780488,False,True,True,80.48780487804879,,,,exposure_only_no_risk_signal
jc,2023,1,JC104,Harborside,40.71926047163683,-74.03422882411104,1765,0,0.0,0.0,209.00166878832496,False,insufficient_data,0.8024691358024691,0.0,0.8024691358024691,False,True,True,80.24691358024691,,,,exposure_only_no_risk_signal
jc,2023,2,JC104,Harborside,40.719258984747455,-74.03422881836416,1568,0,0.0,0.0,235.2601692674704,False,insufficient_data,0.8024691358024691,0.0,0.8024691358024691,False,True,True,80.24691358024691,,,,exposure_only_no_risk_signal
jc,2025,6,HB603,8 St & Washington St,40.74598388291562,-74.02819901704788,3166,0,0.0,0.0,116.51545970037698,False,insufficient_data,0.8,0.0,0.8,False,True,True,80.0,,,,exposure_only_no_risk_signal
jc,2023,9,JC098,Washington St,40.72429190232516,-74.03550526554504,3138,0,0.0,0.0,117.55511326048233,False,insufficient_data,0.8,0.0,0.8,False,True,True,80.0,,,,exposure_only_no_risk_signal
jc,2025,1,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,1550,0,0.0,0.0,237.99222284606034,False,insufficient_data,0.8,0.0,0.8,False,True,True,80.0,,,,exposure_only_no_risk_signal
jc,2025,9,HB611,4 St & River St,40.7408139,-74.0274062,3514,0,0.0,0.0,104.97664923488716,False,insufficient_data,0.7978723404255319,0.0,0.7978723404255319,False,False,True,79.7872340425532,,,,exposure_only_no_risk_signal
jc,2025,10,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,3158,0,0.0,0.0,116.8106223595293,False,insufficient_data,0.7978723404255319,0.0,0.7978723404255319,False,False,True,79.7872340425532,,,,exposure_only_no_risk_signal
jc,2025,11,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2395,0,0.0,0.0,154.02419432626036,False,insufficient_data,0.7978723404255319,0.0,0.7978723404255319,False,False,True,79.7872340425532,,,,exposure_only_no_risk_signal
jc,2025,7,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,3550,0,0.0,0.0,103.9120972989841,False,insufficient_data,0.7976190476190478,0.0,0.7976190476190478,False,False,True,79.76190476190477,,,,exposure_only_no_risk_signal
jc,2025,5,JC116,Exchange Pl,40.71636596185077,-74.034343957901,3154,0,0.0,0.0,116.95876519067646,False,insufficient_data,0.7976190476190478,0.0,0.7976190476190478,False,False,True,79.76190476190477,,,,exposure_only_no_risk_signal
jc,2025,12,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,1427,0,0.0,0.0,258.5059182981034,False,insufficient_data,0.7962962962962963,0.0,0.7962962962962963,False,False,True,79.62962962962963,,,,exposure_only_no_risk_signal
jc,2019,8,3187,Warren St,40.7211236,-74.03805095,2612,0,0.0,0.0,141.2281567424937,False,insufficient_data,0.7959183673469387,0.0,0.7959183673469387,False,False,True,79.59183673469387,,,,exposure_only_no_risk_signal
jc,2019,9,3187,Warren St,40.7211236,-74.03805095,2604,0,0.0,0.0,141.66203740836926,False,insufficient_data,0.7959183673469387,0.0,0.7959183673469387,False,False,True,79.59183673469387,,,,exposure_only_no_risk_signal
jc,2020,9,3187,Warren St,40.7211236,-74.03805095,2348,0,0.0,0.0,157.10730213432433,False,insufficient_data,0.7959183673469387,0.0,0.7959183673469387,False,False,True,79.59183673469387,,,,exposure_only_no_risk_signal
jc,2020,7,3185,City Hall,40.7177325,-74.043845,2277,0,0.0,0.0,162.00612446701516,False,insufficient_data,0.7959183673469387,0.0,0.7959183673469387,False,False,True,79.59183673469387,,,,exposure_only_no_risk_signal
jc,2019,7,3638,Washington St,40.7242941,-74.0354826,2230,0,0.0,0.0,165.42060332349484,False,insufficient_data,0.7959183673469387,0.0,0.7959183673469387,False,False,True,79.59183673469387,,,,exposure_only_no_risk_signal
jc,2019,10,3211,Newark Ave,40.72152515,-74.046304543,1987,0,0.0,0.0,185.65070227045473,False,insufficient_data,0.7959183673469387,0.0,0.7959183673469387,False,False,True,79.59183673469387,,,,exposure_only_no_risk_signal
jc,2020,10,3187,Warren St,40.7211236,-74.03805095,1913,0,0.0,0.0,192.8321721962329,False,insufficient_data,0.7959183673469387,0.0,0.7959183673469387,False,False,True,79.59183673469387,,,,exposure_only_no_risk_signal
jc,2019,5,3267,Morris Canal,40.7124188237569,-74.03852552175522,1877,0,0.0,0.0,196.53060490750855,False,insufficient_data,0.7959183673469387,0.0,0.7959183673469387,False,False,True,79.59183673469387,,,,exposure_only_no_risk_signal
jc,2019,11,3185,City Hall,40.7177325,-74.043845,1415,0,0.0,0.0,260.69819463702726,False,insufficient_data,0.7959183673469387,0.0,0.7959183673469387,False,False,True,79.59183673469387,,,,exposure_only_no_risk_signal
jc,2020,1,3187,Warren St,40.7211236,-74.03805095,1309,0,0.0,0.0,281.8089728123709,False,insufficient_data,0.7959183673469387,0.0,0.7959183673469387,False,False,True,79.59183673469387,,,,exposure_only_no_risk_signal
jc,2020,11,3187,Warren St,40.7211236,-74.03805095,1288,0,0.0,0.0,286.4036843256161,False,insufficient_data,0.7959183673469387,0.0,0.7959183673469387,False,False,True,79.59183673469387,,,,exposure_only_no_risk_signal
jc,2020,2,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,1148,0,0.0,0.0,321.3309629019107,False,insufficient_data,0.7959183673469387,0.0,0.7959183673469387,False,False,True,79.59183673469387,,,,exposure_only_no_risk_signal
jc,2020,3,3211,Newark Ave,40.72152515,-74.046304543,985,0,0.0,0.0,374.50552833644014,False,insufficient_data,0.7959183673469387,0.0,0.7959183673469387,False,False,True,79.59183673469387,,,,exposure_only_no_risk_signal
jc,2025,8,HB501,Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,3650,0,0.0,0.0,101.06519052366946,False,insufficient_data,0.7954545454545454,0.0,0.7954545454545454,False,False,True,79.54545454545455,,,,exposure_only_no_risk_signal
jc,2023,8,HB501,Columbus Park - Clinton St & 9 St,40.74810450961011,-74.03247280576942,3680,0,0.0,0.0,100.24128951396563,False,insufficient_data,0.7951807228915662,0.0,0.7951807228915662,False,False,True,79.51807228915662,,,,exposure_only_no_risk_signal
jc,2023,10,HB202,14 St Ferry - 14 St & Shipyard Ln,40.75287343386655,-74.02436778899745,3182,0,0.0,0.0,115.9295868671884,False,insufficient_data,0.7951807228915662,0.0,0.7951807228915662,False,False,True,79.51807228915662,,,,exposure_only_no_risk_signal
jc,2025,4,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2554,0,0.0,0.0,144.43537408433576,False,insufficient_data,0.7951807228915662,0.0,0.7951807228915662,False,False,True,79.51807228915662,,,,exposure_only_no_risk_signal
jc,2023,11,HB602,Stevens - River Ter & 6 St,40.74313936459403,-74.02699106996135,2394,0,0.0,0.0,154.08853191787534,False,insufficient_data,0.7951807228915662,0.0,0.7951807228915662,False,False,True,79.51807228915662,,,,exposure_only_no_risk_signal
jc,2025,3,HB601,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,2299,0,0.0,0.0,160.45582662522557,False,insufficient_data,0.7951807228915662,0.0,0.7951807228915662,False,False,True,79.51807228915662,,,,exposure_only_no_risk_signal
jc,2023,12,JC013,Marin Light Rail,40.714588656730704,-74.04282727697186,1861,0,0.0,0.0,198.2202823274549,False,insufficient_data,0.7951807228915662,0.0,0.7951807228915662,False,False,True,79.51807228915662,,,,exposure_only_no_risk_signal
jc,2025,2,HB303,Clinton St & 7 St,40.74542,-74.03332,1379,0,0.0,0.0,267.50394881174293,False,insufficient_data,0.7951807228915662,0.0,0.7951807228915662,False,False,True,79.51807228915662,,,,exposure_only_no_risk_signal
jc,2023,7,JC116,Exchange Pl,40.716409663588536,-74.0343774108698,3484,0,0.0,0.0,105.88058134655384,False,insufficient_data,0.7926829268292682,0.0,0.7926829268292682,False,False,True,79.26829268292683,,,,exposure_only_no_risk_signal
jc,2023,5,JC013,Marin Light Rail,40.7145848352282,-74.04281566916383,3223,0,0.0,0.0,114.45483878727693,False,insufficient_data,0.7926829268292682,0.0,0.7926829268292682,False,False,True,79.26829268292683,,,,exposure_only_no_risk_signal
jc,2023,6,HB501,Columbus Park - Clinton St & 9 St,40.74814542182699,-74.03246483293356,3168,0,0.0,0.0,116.44190196066714,False,insufficient_data,0.7926829268292682,0.0,0.7926829268292682,False,False,True,79.26829268292683,,,,exposure_only_no_risk_signal
jc,2023,4,JC116,Exchange Pl,40.716370554734326,-74.03435442009058,2517,0,0.0,0.0,146.5585798217694,False,insufficient_data,0.7926829268292682,0.0,0.7926829268292682,False,False,True,79.26829268292683,,,,exposure_only_no_risk_signal
jc,2023,3,JC052,Liberty Light Rail,40.7112439926744,-74.05569943270706,1898,0,0.0,0.0,194.35613562244126,False,insufficient_data,0.7926829268292682,0.0,0.7926829268292682,False,False,True,79.26829268292683,,,,exposure_only_no_risk_signal
jc,2020,8,3267,Morris Canal,40.7124188237569,-74.03852552175522,2662,0,0.0,0.0,138.5754866308766,False,insufficient_data,0.7916666666666665,0.0,0.7916666666666665,False,False,True,79.16666666666666,,,,exposure_only_no_risk_signal
jc,2019,6,3192,Liberty Light Rail,40.7112423,-74.0557013,2203,0,0.0,0.0,167.44800064066888,False,insufficient_data,0.7916666666666665,0.0,0.7916666666666665,False,False,True,79.16666666666666,,,,exposure_only_no_risk_signal
jc,2020,6,3185,City Hall,40.7177325,-74.043845,2138,0,0.0,0.0,172.53879579578745,False,insufficient_data,0.7916666666666665,0.0,0.7916666666666665,False,False,True,79.16666666666666,,,,exposure_only_no_risk_signal
jc,2019,4,3638,Washington St,40.7242941,-74.0354826,1727,0,0.0,0.0,213.60043162211556,False,insufficient_data,0.7916666666666665,0.0,0.7916666666666665,False,False,True,79.16666666666666,,,,exposure_only_no_risk_signal
jc,2020,5,3184,Paulus Hook,40.7141454,-74.0335519,1403,0,0.0,0.0,262.92797249564757,False,insufficient_data,0.7916666666666665,0.0,0.7916666666666665,False,False,True,79.16666666666666,,,,exposure_only_no_risk_signal
jc,2019,3,3213,Van Vorst Park,40.71848892,-74.047726625,1127,0,0.0,0.0,327.3184963721327,False,insufficient_data,0.7916666666666665,0.0,0.7916666666666665,False,False,True,79.16666666666666,,,,exposure_only_no_risk_signal
jc,2019,12,3185,City Hall,40.7177325,-74.043845,987,0,0.0,0.0,373.74665188591035,False,insufficient_data,0.7916666666666665,0.0,0.7916666666666665,False,False,True,79.16666666666666,,,,exposure_only_no_risk_signal
jc,2019,1,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,954,0,0.0,0.0,386.67499519013995,False,insufficient_data,0.7916666666666665,0.0,0.7916666666666665,False,False,True,79.16666666666666,,,,exposure_only_no_risk_signal
jc,2019,2,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,927,0,0.0,0.0,397.9373736908236,False,insufficient_data,0.7916666666666665,0.0,0.7916666666666665,False,False,True,79.16666666666666,,,,exposure_only_no_risk_signal
jc,2020,12,3202,Newport PATH,40.7272235,-74.0337589,728,0,0.0,0.0,506.71421072993616,False,insufficient_data,0.7916666666666665,0.0,0.7916666666666665,False,False,True,79.16666666666666,,,,exposure_only_no_risk_signal
jc,2020,4,3205,JC Medical Center,40.71653978099194,-74.0496379137039,512,0,0.0,0.0,720.484268381628,False,insufficient_data,0.7916666666666665,0.0,0.7916666666666665,False,False,True,79.16666666666666,,,,exposure_only_no_risk_signal
jc,2023,1,HB607,Hudson St & 4 St,40.74096109074193,-74.02859524346364,1726,0,0.0,0.0,213.72418621749335,False,insufficient_data,0.7901234567901234,0.0,0.7901234567901234,False,False,True,79.01234567901234,,,,exposure_only_no_risk_signal
jc,2023,2,HB305,9 St HBLR - Jackson St & 8 St,40.74793116896988,-74.03841096757279,1503,0,0.0,0.0,245.4344280847595,False,insufficient_data,0.7901234567901234,0.0,0.7901234567901234,False,False,True,79.01234567901234,,,,exposure_only_no_risk_signal
jc,2025,6,HB609,River St & 1 St,40.73721535335381,-74.02886540972803,3111,0,0.0,0.0,118.57536014509597,False,insufficient_data,0.7882352941176471,0.0,0.7882352941176471,False,False,True,78.82352941176471,,,,exposure_only_no_risk_signal
jc,2023,9,JC104,Harborside,40.71929514616934,-74.03424902257126,3057,0,0.0,0.0,120.66991999064231,False,insufficient_data,0.7882352941176471,0.0,0.7882352941176471,False,False,True,78.82352941176471,,,,exposure_only_no_risk_signal
jc,2025,1,HB408,Marshall St & 2 St,40.740802,-74.042521,1545,0,0.0,0.0,238.7624242144942,False,insufficient_data,0.7882352941176471,0.0,0.7882352941176471,False,False,True,78.82352941176471,,,,exposure_only_no_risk_signal
jc,2025,9,HB601,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,3503,0,0.0,0.0,105.30629329471697,False,insufficient_data,0.7872340425531915,0.0,0.7872340425531915,False,False,True,78.72340425531915,,,,exposure_only_no_risk_signal
jc,2025,10,HB611,4 St & River St,40.7408139,-74.0274062,3143,0,0.0,0.0,117.36810226261328,False,insufficient_data,0.7872340425531915,0.0,0.7872340425531915,False,False,True,78.72340425531915,,,,exposure_only_no_risk_signal
jc,2025,11,HB611,4 St & River St,40.7408139,-74.0274062,2336,0,0.0,0.0,157.91436019323353,False,insufficient_data,0.7872340425531915,0.0,0.7872340425531915,False,False,True,78.72340425531915,,,,exposure_only_no_risk_signal
jc,2025,12,HB601,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,1404,0,0.0,0.0,262.7407018599669,False,insufficient_data,0.7870370370370371,0.0,0.7870370370370371,False,False,True,78.70370370370371,,,,exposure_only_no_risk_signal
jc,2025,7,JC006,Warren St,40.7211236,-74.03805095,3490,0,0.0,0.0,105.69855169380902,False,insufficient_data,0.7857142857142857,0.0,0.7857142857142857,False,False,True,78.57142857142857,,,,exposure_only_no_risk_signal
jc,2025,5,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,3008,0,0.0,0.0,122.63562015006436,False,insufficient_data,0.7857142857142857,0.0,0.7857142857142857,False,False,True,78.57142857142857,,,,exposure_only_no_risk_signal
jc,2025,8,HB603,8 St & Washington St,40.74598388291562,-74.02819901704788,3409,0,0.0,0.0,108.21001625444222,False,insufficient_data,0.7840909090909091,0.0,0.7840909090909091,False,False,True,78.4090909090909,,,,exposure_only_no_risk_signal
jc,2023,8,HB202,14 St Ferry - 14 St & Shipyard Ln,40.75283183523426,-74.02438201911127,3579,0,0.0,0.0,103.07011606912366,False,insufficient_data,0.7831325301204819,0.0,0.7831325301204819,False,False,True,78.3132530120482,,,,exposure_only_no_risk_signal
jc,2023,10,JC003,City Hall,40.71775378873956,-74.04386701136877,2945,0,0.0,0.0,125.25906465582123,False,insufficient_data,0.7831325301204819,0.0,0.7831325301204819,False,False,True,78.3132530120482,,,,exposure_only_no_risk_signal
jc,2025,4,HB402,Madison St & 1 St,40.73879,-74.0393,2392,0,0.0,0.0,154.21736848302405,False,insufficient_data,0.7831325301204819,0.0,0.7831325301204819,False,False,True,78.3132530120482,,,,exposure_only_no_risk_signal
jc,2023,11,HB202,14 St Ferry - 14 St & Shipyard Ln,40.75286881697353,-74.02431511466546,2377,0,0.0,0.0,155.19055339141505,False,insufficient_data,0.7831325301204819,0.0,0.7831325301204819,False,False,True,78.3132530120482,,,,exposure_only_no_risk_signal
jc,2025,3,JC105,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,2265,0,0.0,0.0,162.86443506021791,False,insufficient_data,0.7831325301204819,0.0,0.7831325301204819,False,False,True,78.3132530120482,,,,exposure_only_no_risk_signal
jc,2023,12,HB202,14 St Ferry - 14 St & Shipyard Ln,40.75287485916167,-74.02430008739043,1857,0,0.0,0.0,198.64725116391682,False,insufficient_data,0.7831325301204819,0.0,0.7831325301204819,False,False,True,78.3132530120482,,,,exposure_only_no_risk_signal
jc,2025,2,JC003,City Hall,40.7177325,-74.043845,1366,0,0.0,0.0,270.0497404182969,False,insufficient_data,0.7831325301204819,0.0,0.7831325301204819,False,False,True,78.3132530120482,,,,exposure_only_no_risk_signal
jc,2023,7,JC003,City Hall,40.71773394354118,-74.04384946175087,3472,0,0.0,0.0,106.24652805627694,False,insufficient_data,0.7804878048780488,0.0,0.7804878048780488,False,False,True,78.04878048780488,,,,exposure_only_no_risk_signal
jc,2023,5,JC003,City Hall,40.71773504519212,-74.04384931412568,3175,0,0.0,0.0,116.18517965713183,False,insufficient_data,0.7804878048780488,0.0,0.7804878048780488,False,False,True,78.04878048780488,,,,exposure_only_no_risk_signal
jc,2023,6,JC052,Liberty Light Rail,40.7112495995591,-74.05568676879479,3161,0,0.0,0.0,116.69976128168096,False,insufficient_data,0.7804878048780488,0.0,0.7804878048780488,False,False,True,78.04878048780488,,,,exposure_only_no_risk_signal
jc,2023,4,HB501,Columbus Park - Clinton St & 9 St,40.74817455192137,-74.03245501417672,2481,0,0.0,0.0,148.68518557492686,False,insufficient_data,0.7804878048780488,0.0,0.7804878048780488,False,False,True,78.04878048780488,,,,exposure_only_no_risk_signal
jc,2023,3,HB201,12 St & Sinatra Dr N,40.75061533108239,-74.02404991515282,1862,0,0.0,0.0,198.113826751554,False,insufficient_data,0.7804878048780488,0.0,0.7804878048780488,False,False,True,78.04878048780488,,,,exposure_only_no_risk_signal
jc,2023,1,JC013,Marin Light Rail,40.71458499210774,-74.0428127727383,1718,0,0.0,0.0,214.71940943620112,False,insufficient_data,0.7777777777777779,0.0,0.7777777777777779,False,False,True,77.77777777777779,,,,exposure_only_no_risk_signal
jc,2023,2,HB402,Madison St & 1 St,40.73878870782188,-74.03927243060174,1499,0,0.0,0.0,246.08935651193698,False,insufficient_data,0.7777777777777779,0.0,0.7777777777777779,False,False,True,77.77777777777779,,,,exposure_only_no_risk_signal
jc,2025,12,HB611,4 St & River St,40.7408139,-74.0274062,1325,0,0.0,0.0,278.4059965369008,False,insufficient_data,0.7777777777777779,0.0,0.7777777777777779,False,False,True,77.77777777777779,,,,exposure_only_no_risk_signal
jc,2025,9,HB612,Newark St & Washington St,40.73681,-74.0309,3493,0,0.0,0.0,105.60777137457588,False,insufficient_data,0.776595744680851,0.0,0.776595744680851,False,False,True,77.6595744680851,,,,exposure_only_no_risk_signal
jc,2025,10,HB402,Madison St & 1 St,40.73879,-74.0393,3123,0,0.0,0.0,118.11973916471135,False,insufficient_data,0.776595744680851,0.0,0.776595744680851,False,False,True,77.6595744680851,,,,exposure_only_no_risk_signal
jc,2025,11,HB105,City Hall - Washington St & 1 St,40.73736,-74.03097,2323,0,0.0,0.0,158.7980823983614,False,insufficient_data,0.776595744680851,0.0,0.776595744680851,False,False,True,77.6595744680851,,,,exposure_only_no_risk_signal
jc,2025,6,HB611,4 St & River St,40.7408139,-74.0274062,3097,0,0.0,0.0,119.1113805009343,False,insufficient_data,0.7764705882352942,0.0,0.7764705882352942,False,False,True,77.64705882352942,,,,exposure_only_no_risk_signal
