mode,start_station_id,start_station_name,year,trips,start_trips,end_trips,touchpoints,station_lat,station_lng,crashes_within_500m,crashes_within_500m_per_100k_trips,risk_proxy_available,data_quality
jc,JC082,Manila & 1st,2025,27680,13833,13847,27680,40.72165072487999,-74.04288411140442,0,0.0,0,yearly
jc,JC084,Communipaw & Berry Lane,2023,8424,4140,4284,8424,40.71439256252866,-74.06658191225857,0,0.0,0,yearly
jc,JC084,Communipaw & Berry Lane,2025,9341,4677,4664,9341,40.71435836870427,-74.06661093235016,0,0.0,0,yearly
jc,JC093,Fairmount Ave,2023,11108,6066,5042,11108,40.72573994497832,-74.07191842357788,0,0.0,0,yearly
jc,JC093,Fairmount Ave,2025,9337,5016,4321,9337,40.72572613742557,-74.07195925712585,0,0.0,0,yearly
jc,JC094,Glenwood Ave,2023,7374,4204,3170,7374,40.72757646108503,-74.07101829834137,0,0.0,0,yearly
jc,JC094,Glenwood Ave,2025,6404,3524,2880,6404,40.72755146730012,-74.07106071710587,0,0.0,0,yearly
jc,JC095,Bergen Ave,2023,11477,5907,5570,11477,40.722113158624005,-74.07140748388345,0,0.0,0,yearly
jc,JC095,Bergen Ave,2025,10755,5387,5368,10755,40.722103786686034,-74.07145500183105,0,0.0,0,yearly
jc,JC097,York St & Marin Blvd,2023,7604,3611,3993,7604,40.71663322575015,-74.04240044202587,0,0.0,0,yearly
jc,JC097,York St & Marin Blvd,2025,11187,5536,5651,11187,40.716615000830494,-74.0424120426178,0,0.0,0,yearly
jc,JC098,Washington St,2023,27646,13869,13777,27646,40.724291963137084,-74.03549458966724,0,0.0,0,yearly
jc,JC098,Washington St,2025,27601,13802,13799,27601,40.7242941,-74.0354826,0,0.0,0,yearly
jc,JC099,Montgomery St,2023,13635,6740,6895,13635,40.719429186750006,-74.0509814391669,0,0.0,0,yearly
jc,JC099,Montgomery St,2025,13524,6764,6760,13524,40.71942,-74.05099,0,0.0,0,yearly
jc,JC102,Grand St,2023,21954,10951,11003,21954,40.7151754810537,-74.03768684484825,0,0.0,0,yearly
jc,JC102,Grand St,2025,21892,10887,11005,21892,40.71517767732029,-74.03768330812454,0,0.0,0,yearly
jc,JC103,Journal Square,2023,16247,8368,7879,16247,40.733681975483435,-74.06247348861486,0,0.0,0,yearly
jc,JC103,Journal Square,2025,18782,9490,9292,18782,40.73367,-74.0625,0,0.0,0,yearly
jc,JC104,Harborside,2023,31329,15673,15656,31329,40.71926865320018,-74.03424206996124,0,0.0,0,yearly
jc,JC104,Harborside,2025,24085,11899,12186,24085,40.7192517,-74.034234,0,0.0,0,yearly
jc,JC105,Hoboken Ave at Monmouth St,2023,35250,17250,18000,35250,40.7352196203942,-74.04692187925845,0,0.0,0,yearly
jc,JC105,Hoboken Ave at Monmouth St,2025,35680,17729,17951,35680,40.73520838045357,-74.04696375131607,0,0.0,0,yearly
jc,JC106,Columbus Dr at Exchange Pl,2023,1295,639,656,1295,40.716877028405406,-74.03283056046486,0,0.0,0,yearly
jc,JC107,Grant Ave & MLK Dr,2023,1303,609,694,1303,40.709294391450946,-74.0806914818806,0,0.0,0,yearly
jc,JC107,Grant Ave & MLK Dr,2025,964,483,481,964,40.70919832245443,-74.08084273338318,0,0.0,0,yearly
jc,JC108,Bergen Ave & Stegman St,2023,2368,1079,1289,2368,40.70666194599225,-74.08664369417116,0,0.0,0,yearly
jc,JC108,Bergen Ave & Stegman St,2025,2809,1379,1430,2809,40.70657545063453,-74.0867006778717,0,0.0,0,yearly
jc,JC109,Bergen Ave & Sip Ave,2023,40653,20605,20048,40653,40.73103256621078,-74.06440503648109,0,0.0,0,yearly
jc,JC109,Bergen Ave & Sip Ave,2025,40721,20364,20357,40721,40.73100888698729,-74.06443700194359,0,0.0,0,yearly
jc,JC110,JC Medical Center,2023,22804,11380,11424,22804,40.71540910373246,-74.04968182234852,0,0.0,0,yearly
jc,JC110,JC Medical Center,2025,20996,10434,10562,20996,40.71539114317,-74.04969155788422,0,0.0,0,yearly
jc,JC115,Grove St PATH,2023,98998,46872,52126,98998,40.71938604376264,-74.04311399008485,0,0.0,0,yearly
jc,JC115,Grove St PATH,2025,92698,44957,47741,92698,40.71941,-74.04309,0,0.0,0,yearly
jc,JC116,Exchange Pl,2023,29852,14866,14986,29852,40.71638919631225,-74.03437433541532,0,0.0,0,yearly
jc,JC116,Exchange Pl,2025,40074,19933,20141,40074,40.71636596185077,-74.034343957901,0,0.0,0,yearly
jc,JC117,Dr. Lena Edwards Park,2025,3106,1536,1570,3106,40.713203,-74.058261,0,0.0,0,yearly
jc,JC118,Communipaw Ave & Pacific Ave,2025,4005,1996,2009,4005,40.711354,-74.062446,0,0.0,0,yearly
jc,JC118,Pacific Ave & Communipaw Ave,2025,628,315,313,628,40.711354,-74.062446,0,0.0,0,yearly
jc,JC119,Garfield Light Rail,2025,515,261,254,515,40.710526,-74.070112,0,0.0,0,yearly
jc,JC120,Arlington Ave & Bramhall Ave,2025,1246,690,556,1246,40.713225,-74.070645,0,0.0,0,yearly
jc,JC121,MLK Dr & Bramhall Ave,2025,700,361,339,700,40.71647,-74.07413,0,0.0,0,yearly
jc,JC122,Union St & Bergen Ave,2025,805,386,419,805,40.71575,-74.07887,0,0.0,0,yearly
jc,JC123,Carteret Ave & Arlington Ave,2025,1004,506,498,1004,40.709142,-74.074553,0,0.0,0,yearly
jc,JC124,West Side Ave Light Rail,2025,1030,505,525,1030,40.714964,-74.08829,0,0.0,0,yearly
jc,JC125,Claremont Ave & JFK Blvd,2025,385,199,186,385,40.71188950748599,-74.08384994659119,0,0.0,0,yearly
jc,JC127,Arlington Ave & Wilkinson Ave,2025,247,119,128,247,40.704503,-74.07721,0,0.0,0,yearly
jc,JC130,Woodlawn Ave & Sterling Ave,2025,14,7,7,14,40.7073,-74.09243,0,0.0,0,yearly
jc,JC131,West Side Ave & Stegman Pkwy,2025,622,305,317,622,40.71087,-74.09368,0,0.0,0,yearly
jc,JC132,Van Nostrand Ave & Ocean Ave,2025,12,6,6,12,40.69983,-74.08416,0,0.0,0,yearly
jc,JC133,Richard St Light Rail,2025,12,7,5,12,40.6990691577764,-74.07915010654774,0,0.0,0,yearly
jc,JC134,Wade St & MLK Dr,2025,6,2,4,6,40.7017,-74.08952,0,0.0,0,yearly
jc,JC135,Danforth Ave & Sullivan Dr,2025,57,26,31,57,40.70436,-74.09811,0,0.0,0,yearly
jc,JC137,Ferris Triangle Park,2025,42,21,21,42,40.69877,-74.09216,0,0.0,0,yearly
jc,JC138,Ocean Ave & New St,2025,24,15,9,24,40.6968,-74.08862,0,0.0,0,yearly
jc,JC139,Danforth Light Rail,2025,67,31,36,67,40.69277,-74.0878,0,0.0,0,yearly
jc,JC140,Caven Point Recreation Fields,2025,21,12,9,21,40.69222,-74.08025,0,0.0,0,yearly
jc,JC142,Culver Ave & JFK Blvd,2025,52,28,24,52,40.71005000000001,-74.08576,0,0.0,0,yearly
jc,JC143,MLK Dr & Bayview Ave,2025,13,6,7,13,40.7071,-74.08335,0,0.0,0,yearly
jc,JC144,Danforth Ave & JFK Blvd,2025,13,6,7,13,40.70056,-74.09474,0,0.0,0,yearly
jc,JC145,Mallory Ave & Roosevelt Ave,2025,52,24,28,52,40.722030000000004,-74.08596,0,0.0,0,yearly
